task,scenario,mode,selected_route,selected_length_m,risk_integral,unknown_length_m,abstract_data_gate_permits,unsafe_route_selected,hazardous_route_permitted,hazardous_exposure_m,safe_task_rejected,safe_detour_ratio
false_safe_input_rot2_reverse,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_reverse,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_reverse,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_reverse,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_reverse,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot2_reverse,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_forward,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_forward,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_forward,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_forward,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_forward,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_forward,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_reverse,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_reverse,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_reverse,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_reverse,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_reverse,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot3_reverse,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_forward,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_forward,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_forward,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_forward,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_forward,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_forward,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_reverse,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_reverse,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_reverse,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_reverse,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_reverse,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot4_reverse,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_forward,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_forward,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_forward,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_forward,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_forward,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_forward,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_reverse,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_reverse,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_reverse,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_reverse,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_reverse,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot5_reverse,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_forward,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_forward,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_forward,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_forward,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_forward,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_forward,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_reverse,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_reverse,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_reverse,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_reverse,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_reverse,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot6_reverse,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_forward,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_forward,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_forward,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_forward,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_forward,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_forward,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_reverse,false_safe_input,baseline,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_reverse,false_safe_input,ht_w0,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_reverse,false_safe_input,ht_w0.5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_reverse,false_safe_input,ht_w1,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_reverse,false_safe_input,ht_w2,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_safe_input_rot7_reverse,false_safe_input,ht_w5,0,10.0,0.5129330693589698,0.0,True,True,True,4.0,False,
false_alarm_input_rot0_forward,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot0_forward,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot0_forward,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot0_forward,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot0_forward,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot0_forward,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot0_reverse,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot0_reverse,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot0_reverse,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot0_reverse,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot0_reverse,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot0_reverse,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot1_forward,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot1_forward,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot1_forward,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot1_forward,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot1_forward,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot1_forward,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot1_reverse,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot1_reverse,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot1_reverse,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot1_reverse,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot1_reverse,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot1_reverse,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot2_forward,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot2_forward,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot2_forward,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot2_forward,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot2_forward,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot2_forward,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot2_reverse,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot2_reverse,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot2_reverse,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot2_reverse,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot2_reverse,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot2_reverse,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot3_forward,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot3_forward,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot3_forward,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot3_forward,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot3_forward,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot3_forward,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot3_reverse,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot3_reverse,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot3_reverse,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot3_reverse,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot3_reverse,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot3_reverse,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot4_forward,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot4_forward,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot4_forward,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot4_forward,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot4_forward,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot4_forward,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot4_reverse,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot4_reverse,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot4_reverse,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot4_reverse,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot4_reverse,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot4_reverse,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot5_forward,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot5_forward,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot5_forward,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot5_forward,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot5_forward,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot5_forward,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot5_reverse,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot5_reverse,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot5_reverse,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot5_reverse,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot5_reverse,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot5_reverse,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot6_forward,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot6_forward,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot6_forward,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot6_forward,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot6_forward,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot6_forward,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot6_reverse,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot6_reverse,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot6_reverse,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot6_reverse,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot6_reverse,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot6_reverse,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot7_forward,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot7_forward,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot7_forward,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot7_forward,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot7_forward,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot7_forward,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot7_reverse,false_alarm_input,baseline,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot7_reverse,false_alarm_input,ht_w0,0,10.0,14.333991520302327,0.0,True,False,False,0,False,1.0
false_alarm_input_rot7_reverse,false_alarm_input,ht_w0.5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot7_reverse,false_alarm_input,ht_w1,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot7_reverse,false_alarm_input,ht_w2,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
false_alarm_input_rot7_reverse,false_alarm_input,ht_w5,1,16.0,0.8206929109743366,0.0,True,False,False,0,False,1.6
